Timestamp, CPU%, MEM%
2024-05-17 11:28:55, 111.5g, 100.0
2024-05-17 11:28:58, 111.5g, 91.7
2024-05-17 11:29:01, 111.5g, 100.0
2024-05-17 11:29:04, 111.5g, 108.3
2024-05-17 11:29:08, 111.5g, 100.0
2024-05-17 11:29:11, 111.5g, 108.3
2024-05-17 11:29:14, 111.5g, 108.3
2024-05-17 11:29:17, 111.5g, 100.0
2024-05-17 11:29:21, 111.5g, 108.3
2024-05-17 11:29:24, 111.5g, 100.0
2024-05-17 11:29:27, 111.5g, 100.0
2024-05-17 11:29:30, 111.5g, 100.0
2024-05-17 11:29:34, 111.5g, 84.6
2024-05-17 11:29:37, 111.5g, 108.3
2024-05-17 11:29:40, 111.5g, 100.0
2024-05-17 11:29:43, 111.5g, 108.3
2024-05-17 11:29:47, 111.5g, 91.7
2024-05-17 11:29:50, 111.5g, 108.3
2024-05-17 11:29:53, 111.5g, 100.0
2024-05-17 11:29:57, 111.5g, 108.3
2024-05-17 11:30:00, 111.5g, 100.0
2024-05-17 11:30:03, 111.5g, 100.0
2024-05-17 11:30:06, 111.5g, 84.6
2024-05-17 11:30:10, 111.5g, 92.3
2024-05-17 11:30:13, 111.5g, 92.3
2024-05-17 11:30:16, 111.5g, 108.3
2024-05-17 11:30:19, 111.5g, 100.0
2024-05-17 11:30:23, 111.5g, 100.0
2024-05-17 11:30:26, 111.5g, 100.0
2024-05-17 11:30:29, 111.5g, 108.3
2024-05-17 11:30:32, 111.5g, 100.0
2024-05-17 11:30:36, 111.5g, 100.0
2024-05-17 11:30:39, 111.5g, 108.3
2024-05-17 11:30:42, 111.5g, 100.0
2024-05-17 11:30:45, 111.5g, 92.3
2024-05-17 11:30:49, 111.5g, 92.3
2024-05-17 11:30:52, 111.5g, 100.0
2024-05-17 11:30:55, 111.5g, 108.3
2024-05-17 11:30:58, 111.5g, 100.0
2024-05-17 11:31:02, 111.5g, 100.0
2024-05-17 11:31:05, 111.5g, 100.0
2024-05-17 11:31:08, 111.5g, 108.3
2024-05-17 11:31:12, 111.5g, 100.0
2024-05-17 11:31:15, 111.5g, 100.0
2024-05-17 11:31:18, 111.5g, 92.3
2024-05-17 11:31:21, 111.5g, 92.3
2024-05-17 11:31:25, 111.5g, 100.0
2024-05-17 11:31:28, 111.5g, 92.3
2024-05-17 11:31:31, 111.5g, 92.3
2024-05-17 11:31:34, 111.5g, 92.3
2024-05-17 11:31:38, 111.5g, 92.3
2024-05-17 11:31:41, 111.5g, 92.3
2024-05-17 11:31:44, 111.5g, 92.3
2024-05-17 11:31:47, 111.5g, 92.3
2024-05-17 11:31:51, 111.5g, 92.3
2024-05-17 11:31:54, 111.5g, 92.3
