Timestamp, CPU%, MEM%
2024-05-17 11:21:32, 41.5g, 100.0
2024-05-17 11:21:35, 41.5g, 100.0
2024-05-17 11:21:38, 41.5g, 92.3
2024-05-17 11:21:41, 41.5g, 100.0
2024-05-17 11:21:45, 41.5g, 100.0
2024-05-17 11:21:48, 41.5g, 100.0
2024-05-17 11:21:51, 41.5g, 100.0
2024-05-17 11:21:55, 41.5g, 100.0
2024-05-17 11:21:58, 41.5g, 100.0
2024-05-17 11:22:01, 41.5g, 100.0
2024-05-17 11:22:04, 41.5g, 100.0
2024-05-17 11:22:08, 41.5g, 100.0
2024-05-17 11:22:11, 41.5g, 92.3
2024-05-17 11:22:14, 41.5g, 100.0
2024-05-17 11:22:17, 41.5g, 92.3
2024-05-17 11:22:21, 41.5g, 100.0
2024-05-17 11:22:24, 41.5g, 109.1
2024-05-17 11:22:27, 41.5g, 92.3
2024-05-17 11:22:30, 41.5g, 100.0
2024-05-17 11:22:34, 41.5g, 100.0
2024-05-17 11:22:37, 41.5g, 100.0
2024-05-17 11:22:40, 41.5g, 100.0
2024-05-17 11:22:43, 41.5g, 100.0
2024-05-17 11:22:47, 41.5g, 100.0
2024-05-17 11:22:50, 41.5g, 108.3
2024-05-17 11:22:53, 41.5g, 100.0
2024-05-17 11:22:57, 41.5g, 100.0
2024-05-17 11:23:00, 41.5g, 108.3
2024-05-17 11:23:03, 41.5g, 92.3
2024-05-17 11:23:06, 41.5g, 100.0
2024-05-17 11:23:10, 41.5g, 108.3
2024-05-17 11:23:13, 41.5g, 92.3
2024-05-17 11:23:16, 41.5g, 100.0
2024-05-17 11:23:19, 41.5g, 108.3
2024-05-17 11:23:23, 41.5g, 100.0
2024-05-17 11:23:26, 41.5g, 100.0
2024-05-17 11:23:29, 41.5g, 100.0
2024-05-17 11:23:32, 41.5g, 100.0
2024-05-17 11:23:36, 41.5g, 108.3
2024-05-17 11:23:39, 41.5g, 100.0
2024-05-17 11:23:42, 41.5g, 100.0
2024-05-17 11:23:45, 41.5g, 100.0
2024-05-17 11:23:49, 41.5g, 100.0
2024-05-17 11:23:52, 41.5g, 100.0
2024-05-17 11:23:55, 41.5g, 100.0
2024-05-17 11:23:59, 41.5g, 91.7
2024-05-17 11:24:02, 41.5g, 100.0
2024-05-17 11:24:05, 41.5g, 100.0
2024-05-17 11:24:08, 41.5g, 92.3
2024-05-17 11:24:12, 41.5g, 100.0
2024-05-17 11:24:15, 41.5g, 100.0
2024-05-17 11:24:18, 41.5g, 92.3
2024-05-17 11:24:21, 41.5g, 100.0
2024-05-17 11:24:25, 41.5g, 100.0
2024-05-17 11:24:28, 41.5g, 92.3
2024-05-17 11:24:31, 41.5g, 100.0
2024-05-17 11:24:34, 41.5g, 108.3
2024-05-17 11:24:38, 41.5g, 92.3
2024-05-17 11:24:41, 41.5g, 100.0
2024-05-17 11:24:44, 41.5g, 92.3
2024-05-17 11:24:47, 41.5g, 100.0
2024-05-17 11:24:51, 41.5g, 100.0
2024-05-17 11:24:54, 41.5g, 100.0
2024-05-17 11:24:57, 41.5g, 92.3
2024-05-17 11:25:01, 41.5g, 100.0
2024-05-17 11:25:04, 16.5g, 100.0
2024-05-17 11:25:07, 16.5g, 100.0
2024-05-17 11:25:10, 16.5g, 100.0
2024-05-17 11:25:14, 16.5g, 100.0
2024-05-17 11:25:17, 16.5g, 100.0
2024-05-17 11:25:20, 16.5g, 100.0
2024-05-17 11:25:23, 16.5g, 100.0
2024-05-17 11:25:27, 16.5g, 100.0
2024-05-17 11:25:30, 16.5g, 100.0
2024-05-17 11:25:33, 16.5g, 100.0
2024-05-17 11:25:36, 16.5g, 100.0
2024-05-17 11:25:40, 16.5g, 100.0
2024-05-17 11:25:43, 16.5g, 91.7
2024-05-17 11:25:46, 17.7g, 100.0
